nodo,grado,grado_ponderado,betweenness,closeness,pagerank,red,eigenvector_comp_mayor,tipo
UC_ljZ1hZXR9pzexFz87P5ZA,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCa36MjQLoPAmgJo-R3G8WQA,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCaKAjTW9MVub_clgr4DRYjQ,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCaT4saRcyqCLE657Rq2hhZQ,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCaT6M2zp7X6r6Whd8Vv3kHQ,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCat2qkYvqmtDNEmo2PVuhXw,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCbNanjFI51cwGqMAb2rOrBw,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCbYoNG5J3Au5BqtbXogfEFw,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCbrtvygfRT6QXqWDNrOf-cA,2,2,0.0645927138763815,0.17165046491969568,0.0024537677371217776,Bipartita,0.0001903088793496567,autor
UCcFIBN-rtC3d3hXeuN5TfWw,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCc_F88PzGWtA1OPNUEASulA,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCcfdg8crmMJwEuLUsAhV7yg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCdFlugHJJa4l3YqWuNRmvXw,2,2,0.03186246418338109,0.17607847387817038,0.0026983617584240773,Bipartita,0.000657540997451003,autor
UCdQAuWwyC99MB7Y02Umj26Q,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCe8JZoYkX5oKUZyivHYdXhw,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCeDNEtI8_a42bZ47wJiJMwQ,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCeQk-WfEA-cJRq4EKeE7TOw,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCefAH1MbvADWUjE9WVcB9EQ,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCf5lnNZF7Qrtli9v4N_23WQ,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCfM3nrxtTQMY5jFx1v1J4Gg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCfRqgt2O-vjzUDMZY_tnxQw,1,1,0.0,0.12383747522488185,0.0016244245455000741,Bipartita,2.639970469224111e-06,autor
UCfXykdbSU97rj987LDUGfvg,1,1,0.0,0.10232426303854876,0.0014900677837631294,Bipartita,1.1376327283817565e-08,autor
UCfjhejO7LZy4doXURa7LZCQ,1,1,0.0,0.10232426303854876,0.0014900677837631294,Bipartita,1.1376327283817565e-08,autor
UCfo_yUPzy1f1POwwZxhZ06Q,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCg3eIfd7BrsLEqS0BLkftHA,1,3,0.0,0.170640756302521,0.0029660422499662637,Bipartita,0.0012407557674414444,autor
UCgGqw4aqMdMVSGkKiMgrJRQ,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCgJNFj5dnxXpcMvmuhZDPxA,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCgLrWFdYitoP-b7-PxtUr-w,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCgLurCo-e019HGODcjXHWCw,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCgQJgI9vu1FI2dnC9mrFthw,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCgQw_Sbq3ugruDUKsq1e0-A,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCgvw7xIdGFupzpt1Y_BFkEA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCh5ESQvtzyHDhCA7XyekCFA,1,3,0.0,0.22186561048893746,0.0030759504354549907,Bipartita,0.13280104879559815,autor
UChT7pzGytNd92Nmvi-zuWog,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UChZknRmJkeGeQk0-mQuhDOg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCheEJ5GZuIvV0fj-nXyVwXw,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UChep9kVb5gQmpodEEl10Xlg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UChgkn5Jt5tWKYMoEOuCjz3Q,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UChs3tU2BcKOT0CezykvAsGw,1,3,0.0,0.22186561048893746,0.0030759504354549907,Bipartita,0.13280104879559815,autor
UChyps3dqY-VY1_wLeq-2lhw,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCi-vPdnpQreC7BkFs40mJGA,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCi1b_TRQfgO1Z9O2gNGGWNA,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039882,autor
UCi2KiZq63sRq8Mfbcp-MelQ,1,6,0.0,0.026448979591836733,0.0055471934776435096,Bipartita,,autor
UCiC-Jn7wdgyQV4_Urk0DkWQ,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCiGRBf2RNF0WRKhRVT7zFoA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCiMythXHsw7eQEMykCdmMUA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCiOZX__1gahg1ypIj0_XG_w,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCipetjeiWj4CZB6EbyYziZg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCj-LL25XJnjxepPKCc3NGog,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCjJf-AJKRFFWtiN-CSwkDmA,1,1,0.0,0.16792433326442008,0.0013678165077211386,Bipartita,0.00018794410011705324,autor
UCjSKM9j0Q7HLDr1hD6D-TUw,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCjZgFEowMBrsjodqfovzdKw,2,2,0.05789602947196071,0.13461219754723236,0.0022941832658928806,Bipartita,2.731130204520287e-06,autor
UCjmPuazZJzscrwvk0QR9RVw,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCk4O-J1BhoqPmig1KLGJePA,1,1,0.0,0.12383747522488185,0.0016244245455000741,Bipartita,2.639970469224111e-06,autor
UCkVtmkK07b2zaVVNssX4lOg,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCkbsS_3D-pvg1iHOld9uvIg,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCkd9W714-947dEE6ZOEBATA,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039882,autor
UCkxdJ_yGN2gghOMo2ybQtXQ,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCl0ekS9Tt0jJGtOEM18S63w,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCld2stqxaVSk0QdGncM224A,1,1,0.0,0.0065306122448979586,0.0018670735454650957,Bipartita,,autor
UClhMWQ7XKWywYvbRnuf8QsA,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCljDbleJul41G1TzOjOZAVA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UClqA491Xa5fQcXcJJa-vTWw,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UClsrFGJKWPxxw7MiaEdKLXw,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCmjppp6ujz3SAnULvP3sZMw,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCmvOgzmmXbjUthHy-WJ52hQ,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCnU8wO1OurAmGstDw6VGjgQ,1,1,0.0,0.16792433326442008,0.0013678165077211386,Bipartita,0.00018794410011705324,autor
UCoGdCoJg2Lh0OX_jv6cG16g,1,2,0.0,0.1326122448979592,0.0020355813916099297,Bipartita,5.43950775446981e-06,autor
UColMq7LmaoY3MT6aIDGrGvA,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCozFYHN0e_-vlQbX3wQGOug,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCp29O_C7cchZV8IxV7Crdag,1,2,0.0,0.1326122448979592,0.0020355813916099297,Bipartita,5.43950775446981e-06,autor
UCp4iw5_5SmV9VGTFSNVGOmQ,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCpIdtvoFHVLGASGB5ySqIEA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCp_dAUfv8i3LW3zWc24dLaQ,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCpe5jW3MIqkgTJ-PgkzvM6Q,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCpl8rF8uv_8uui-QRvuJaRA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCplrIQtaPj6au60_f2-mOYw,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCpsKOkt5iWTbenzeuq7dsmQ,3,3,0.307228817028244,0.26552795031055904,0.0033246203900133297,Bipartita,0.04510986139229824,autor
UCq3mDTTRZnUybct5M9OSXbg,1,1,0.0,0.10232426303854876,0.0014900677837631294,Bipartita,1.1376327283817565e-08,autor
UCqCrvuoJpC-aVb0f4logQRQ,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCqilIa8r7iek5sGYg_q6ofA,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCql1n3Ey6ULMSOACjMe-fxQ,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCr1emrogPKkKTs_WTtx71xg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCrJn_rbo_ENAdeqneS-RmRw,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039882,autor
UCrqXyRsg-_hTosURZ-uvoKg,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCsGoJEvb-cFPZ2rWoJcXzEQ,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCsJJAvrVGupdmhOqgtDp8dg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCsSXdJct-nsS8DsABoEsaYA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCsUCN0Yq_UyTvKjOJLmNrnQ,2,2,0.03186246418338109,0.22487541528239202,0.0024773446736437695,Bipartita,0.04444546096277515,autor
UCs_5qeqdku9tGAq22y3OcuQ,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCsjs5Hp_r86x1xbK6FAeqaA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCtCtts20bW6F9CSohau51Iw,1,2,0.0,0.1326122448979592,0.0020355813916099297,Bipartita,5.43950775446981e-06,autor
UCtMBF_1O2jY2INlb_luuB_A,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCtNfIBnc5S5DbbQj_yxgJTw,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCtNyHmRZtvGF2hSvI2dUBWw,1,2,0.0,0.170640756302521,0.0021198116424276515,Bipartita,0.0008271705116276501,autor
UCtUR3_CAiE7fCoZHM6cMfyQ,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCtiHFjFu7d5v2XxHnKFUYig,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCtowGNY2lnlg6O2CkwDgkLg,1,1,0.0,0.0065306122448979586,0.0018670735454650957,Bipartita,,autor
UCtsxPYw8VUsH_FfnKg-0lmw,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCu8_3-Wg-YzNyvHYQDEscfw,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCuP4UK33HKtJE_S39ksmaTw,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCuXmOjxC-htcprLgeVXz6Tg,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCueV9cTyTDwgQSec1x2dYgA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCujPF2nBgsTD62nWE3lcpIg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCusjriFsDHEc2AOjqk-p5ig,1,1,0.0,0.170640756302521,0.0012735810348890395,Bipartita,0.00041358525581382504,autor
UCut6b9S98nv84cVX89PmKzA,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039882,autor
UCvApqeCbLod-wejtT4CcVuA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCvDwJBBY1mHK70aTEYl6rsA,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCvcu1kR8xMYy_I1Ty-2mV2Q,3,4,0.027408923454768728,0.17318763326226014,0.004536042417337276,Bipartita,0.00037977163259943474,autor
UCvl1tzQeBeGy6efPTRJXSCw,1,1,0.0,0.10232426303854876,0.0014900677837631294,Bipartita,1.1376327283817565e-08,autor
UCwCfs-2zbD5k0lG-UVg_JBw,1,1,0.0,0.10232426303854876,0.0014900677837631294,Bipartita,1.1376327283817565e-08,autor
UCwEe1RKlEv1UpNWmWYfSh4w,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCwO2SXr0ggzwg6QWWrr01nQ,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCwUAv3_LpWVtTIi7lkmTL7A,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCwW2OFy95P7ZBkOPxWkpvYg,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039882,autor
UCwgCc9Jd_gG-uLE_SY-FfPg,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCwha8rxULYMVtNwZWeSkE1A,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCwjUvRseNtJoItylIyIez7Q,1,1,0.0,0.17422779922779924,0.0015012876402744307,Bipartita,0.0006549010269817852,autor
UCwxoKK59nGCeBqB2sXfDBIw,1,1,0.0,0.1326122448979592,0.0012314659094801786,Bipartita,2.719753877234905e-06,autor
UCxKR3RA8T-kxMgq_2WWhRcQ,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCxcoDvP-g2_KTZDmVZtvb3w,1,1,0.0,0.12357371063441351,0.0015133016567510666,Bipartita,2.364779232601078e-06,autor
UCxff05WuyvwELNITi7bj7UA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCxhtlxPV8AYWaNNyU6S9H8Q,1,1,0.0,0.026448979591836733,0.0012806576023992745,Bipartita,,autor
UCyJhqmMbsvjpoarBBStA2kg,1,6,0.0,0.1326122448979592,0.005252043320128934,Bipartita,1.6318523263429563e-05,autor
UCySYJU5kUh7X8gVt9la2ISA,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519941,autor
UCyW68EGZey4ao_Vf2cR5Ztg,1,1,0.0,0.12227156405238597,0.0015691590271952158,Bipartita,1.5186531327348356e-06,autor
UCylqlpsh8ENNM1LqgQ1KbxA,2,3,0.0,0.24793956043956042,0.003458091522566622,Bipartita,0.04557681831916295,autor
UCyor0Mmm0ivLX2jIdyGp84Q,1,1,0.0,0.0038095238095238095,0.002194383313311013,Bipartita,,autor
UCyzf29IYjNw67gGIfsjgtxA,1,1,0.0,0.03644314868804665,0.0015921333404745244,Bipartita,,autor
UCz3gu01bmjNv0DpRq-K3XYg,1,2,0.0,0.22186561048893746,0.0021930837660868027,Bipartita,0.08853403253039883,autor
UCzSfZlOVxBSs5ObD25ywxDQ,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519942,autor
UCzZ6dDCEsLMXbc5pCFXIprw,2,2,0.17683176422431438,0.18273340832395948,0.0020776965170187906,Bipartita,0.0004163050096910591,autor
UCzoL2l5H5eVlorWGH8AZfAg,1,1,0.0,0.22186561048893746,0.0013102170967186151,Bipartita,0.04426701626519942,autor
6W4u8sGEnGM,32,45,0.187621776504298,0.15830247515104268,0.04258704960919235,Bipartita,4.343706185494511e-05,video
OkXlHx0hx-8,18,25,0.0025051166598444538,0.05142857142857143,0.02510606706252526,Bipartita,,video
j43HgwYFKfk,49,50,0.22721244371674174,0.2214422028353326,0.06319466982589136,Bipartita,0.010459393644539348,video
n8iP75gIpmw,128,161,0.5659598853868195,0.3045556805399325,0.16729048325787502,Bipartita,0.7069864445331138,video
b_Hkrkl3adA,7,7,0.0276545231273025,0.17796888694127957,0.00961446705127029,Bipartita,0.0028499319115860284,video
lj983NWyAQY,25,25,0.0049119934506754,0.07142857142857142,0.03427074056221097,Bipartita,,video
PjmxCj-a9Hg,19,25,0.24402783462955385,0.21567976633032393,0.02489845719622954,Bipartita,0.006605350759748099,video
06mFNPU0aB8,13,14,0.05471960704052395,0.1169714861751152,0.0175089303511094,Bipartita,1.8169079078755862e-07,video
is3Mk5oC19g,7,7,0.0276545231273025,0.14595687331536386,0.009861357965640024,Bipartita,4.2162844781451485e-05,video
ndAZjHqzzT8,10,12,0.12823577568563244,0.21135831381733022,0.013282064576976433,Bipartita,0.003001646424884068,video
s0eco-BofOs,1,1,0.0,0.002857142857142857,0.002849002849002849,Bipartita,,video
yLZS3JiEBg8,16,16,0.06372492836676218,0.14559060763577703,0.020447900670114542,Bipartita,3.77677784234448e-05,video
WIUZtitfLRw,6,6,0.023086369218174377,0.14378651088688266,0.008062240973786048,Bipartita,2.425433809170873e-05,video
JkpVO1hx2f8,3,3,4.911993450675399e-05,0.008571428571428572,0.005467480991770194,Bipartita,,video
3Nfp9h5avBI,2,2,1.637331150225133e-05,0.005714285714285714,0.004158241920386521,Bipartita,,video
TT4qJ5FXHYE,4,4,9.823986901350798e-05,0.011428571428571429,0.006776720063153866,Bipartita,,video
X_FAIef8qlE,1,1,0.0,0.002857142857142857,0.002849002849002849,Bipartita,,video
zweosulrwA8,1,1,0.0,0.002857142857142857,0.002849002849002849,Bipartita,,video
UhL9y3KUl8E,1,1,0.0,0.002857142857142857,0.002849002849002849,Bipartita,,video
UC-HeUTT6_g-VoiWds2a4H-w,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209627345e-06,
UC-Iul5tDYH_oiAMXQH-KaaQ,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209637424e-06,
UC-QOpE7GOxlXcHZ8b7HbQKA,17,17,0.0,0.0513595166163142,0.00304321363359708,Autor-Autor,,
UC-fiZBS5Gp1eCJd9ucgWnCg,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.002218635774753282,
UC-hfX8J5JPJ-dfuakzegMLA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC-jS_kA9w-OmpupXDx156Rg,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221063,
UC-pNP6RMFuLg_-x7Ah_0kEA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC094EFEmMSdwVa8NQjjYBXg,6,6,0.0,0.29826934757401025,0.0016697553162696441,Autor-Autor,0.0007242558070261509,
UC0HvfEWozTHbwl_iEmJNvVA,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209650577e-06,
UC0RpuMwkDKJYqgKHtsJRuWQ,24,24,0.0,0.07250755287009064,0.00304321363359708,Autor-Autor,,
UC0aEyakBPqcBkVJiErfSupQ,24,24,0.0,0.07250755287009064,0.00304321363359708,Autor-Autor,,
UC14qlobYKqD-DO0j6b75lcA,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.30608520964717e-06,
UC1DpqK6vaPEkBOMNvypsKYg,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.0022186357747533067,
UC1NiEdJ7gk6FlDexIalWnGg,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209644141e-06,
UC1WlJfQmaIskYhP4gmWoamw,17,17,0.0,0.0513595166163142,0.00304321363359708,Autor-Autor,,
UC1Y7x3h0c95Z8kUhi-Tzaeg,18,18,0.0,0.34828402475867654,0.002359046320435588,Autor-Autor,0.0008039764085493763,
UC1vr9aaMI2crB0NvwFHUeoQ,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC2Y_EHWQKevubk4vOEBBFxw,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221064,
UC2ngpd8UBQu4gcUYy0goAtg,12,12,0.0,0.20846197102344144,0.002548612704496669,Autor-Autor,7.163946389142697e-08,
UC2weSE8rpqkGMOp6StYtVfg,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC32oozucwCF3q8d4m8fyOUg,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.0022186357747533214,
UC3E9mAgP7VoAE5mZoAexl5g,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC3MYTqpQqlWBuCB7Th0e0PA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.0883517731422106,
UC3NMzdMYryaw82kPTnsaljg,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221064,
UC3UVO7pTbeYvZ3ILEyRDskQ,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.0022186357747533535,
UC3XTwHxygNCgjndsg-UiCQA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221065,
UC3YpzAr7pcdKC7BVFEpYzog,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209642502e-06,
UC3iIU62XKUOWuqL8BqBzj9A,6,6,0.0,0.29826934757401025,0.0016697553162696441,Autor-Autor,0.0007242558070261322,
UC3qn1yJA5PeW9rkGPatQxiw,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC4Avya4kmR4Q0FrfFdBozSQ,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.002218635774753302,
UC4cXueR2bKGFJV0Fk76gwmA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC4kg7zuTfqQKLd2bkZrSYBA,6,6,0.0,0.2521791614146709,0.001806375196548455,Autor-Autor,1.8187069556101673e-05,
UC4wq3DcbfaG6dtCqn8Oyu3w,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC5H8ASmMC9WrURmzeB4ySog,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.0883517731422106,
UC5PrBbmUlQolwqmiru7yZhw,6,6,0.0,0.29826934757401025,0.0016697553162696441,Autor-Autor,0.0007242558070261363,
UC5PyGvSfFM--OVKmQ3COu6g,24,24,0.0,0.07250755287009064,0.00304321363359708,Autor-Autor,,
UC5bG9nc_JV3FsNP2KseQiYw,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.0883517731422106,
UC5fvhAfm89JH8eDFdvc0xYw,24,24,0.0,0.07250755287009064,0.00304321363359708,Autor-Autor,,
UC5hvEnRUzI4Kfvwnyi4QxqQ,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.0022186357747533154,
UC5wuDq3U3vRAhOQI3D7gNdw,9,9,4.776518634393323e-06,0.34151617375439736,0.0019228331088015495,Autor-Autor,0.0007555358413171401,
UC63tFvbQ_hJhGDi2nbjssjw,31,31,0.0,0.2703838109369134,0.0031737991501789077,Autor-Autor,8.306085209653193e-06,
UC650pRT-OYzny3GwOH8Cgfw,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC6PvO1_k5lHKGdAPo5_C6TA,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221064,
UC6Uj1FT5JjDSF8vudvDxPAA,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.002218635774753289,
UC6YSZqL0vEcI-niPKIMUGfw,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.0883517731422106,
UC6xI_MOaxajIWpoP8BH6E_Q,0,0,0.0,0.0,0.00045648204503956184,Autor-Autor,,
UC72gBAtyb_VXQlYDcFrh6oQ,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC7IMsCxfZyWN7YQo8-JYa6Q,18,18,0.0,0.34828402475867654,0.002359046320435588,Autor-Autor,0.000803976408549349,
UC7VUuJr9cGh845CmTvf7TlQ,127,127,3.0516646830846214e-06,0.45422330067930783,0.003268711512314818,Autor-Autor,0.08835177314221061,
UC7dadZG7kkGYnsNu6td0FbA,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.002218635774753322,
UC816IGbFCZinfYS1LRDaaHg,48,48,3.0516646830846214e-06,0.3553255369233154,0.0028981626412299152,Autor-Autor,0.002218635774753323,
